<<<<<<< HEAD
strain(%),stress(MPa),stress_alpha,stress_beta,strain_t,stress_t,strain
1.08763,213.222,97.82769339358339,117.71337304501662,0.010817578447613626,215.5410664386,0.0108763
1.08873,213.255,97.84389870769024,117.73287245380978,0.010828460036341499,215.5767711615,0.010887299999999999
1.08987,213.29,97.86106070718282,117.7535230158172,0.010839737194260405,215.614583723,0.010898699999999999
1.09085,213.321,97.87623286837663,117.7717792601234,0.010849431491520822,215.6480121285,0.010908500000000002
1.09195,213.353,97.89198033267108,117.79072775082889,0.010860312733644377,215.6827080835,0.0109195
1.09292,213.384,97.90714338187354,117.80897303092648,0.010869907912551866,215.7161164128,0.010929199999999998
1.09402,213.413,97.92151495407927,117.82626594852078,0.01088078893187002,215.74778090260003,0.0109402
1.09501,213.441,97.93532141311768,117.84287888098237,0.01089058174802833,215.77820029410003,0.0109501
1.096,213.469,97.94912812378179,117.85949211621823,0.010900374468288333,215.80862024,0.010960000000000001
1.09725,213.498,97.96364587636246,117.87696092863753,0.010912738877090437,215.840606805,0.010972500000000001
1.09824,213.526,97.97745312781309,117.89357481458693,0.010922531380375338,215.87102794240002,0.010982400000000002
1.09933,213.549,97.9890632574354,117.90754496426462,0.010933312914495683,215.8966082217,0.0109933
1.10025,213.57,97.99959109877894,117.92021282622107,0.01094241283448573,215.919803925,0.0110025
1.10125,213.592,98.01065553816055,117.9335263618395,0.010952303957944406,215.94418190000005,0.011012500000000001
1.10222,213.613,98.0212322183563,117.94625299024369,0.010961898254224252,215.96748520859998,0.0110222
1.10344,213.637,98.03342812431855,117.96092798848146,0.010973965176584553,215.9943561128,0.0110344
1.10434,213.662,98.04577286062303,117.97578207017698,0.010982866911226003,216.0215549308,0.011043400000000002
1.10534,213.683,98.05637923882485,117.98854443337514,0.010992757634558484,216.04492367219999,0.0110534
1.10646,213.703,98.06664330812004,118.00089490567998,0.011003835128552618,216.06753821380002,0.0110646
1.10756,213.721,98.07597038582588,118.01211792177413,0.011014714690711653,216.08808830760003,0.011075600000000001
1.10848,213.739,98.08512302564434,118.02313104155566,0.011023813869985348,216.1082540672,0.011084799999999999
1.10966,213.76,98.09590478269752,118.03610443330247,0.011035484435247338,216.13200921599997,0.011096600000000002
1.11052,213.781,98.10637627236414,118.04870448883588,0.011043990015650033,216.15508076120003,0.011105199999999999
1.11151,213.803,98.11743299100307,118.06200873429694,0.011053781233748365,216.1794417253,0.0111151
1.1127,213.826,98.1291429255293,118.07609897647073,0.011065550348831273,216.205241902,0.011127
1.1137,213.848,98.14020976996973,118.08941540603028,0.011075440254402382,216.229625176,0.011137
1.11462,213.867,98.1498223709599,118.1009819844401,0.011084538881142796,216.2508043554,0.0111462
1.11563,213.89,98.16135823482519,118.11486277217479,0.011094527495605752,216.27622100699998,0.0111563
1.11663,213.913,98.17288460068241,118.12873213121759,0.011104417114601403,216.3016167319,0.0111663
1.11753,213.941,98.18660878841753,118.1452460688825,0.011113317688075447,216.33185485730002,0.011175299999999999
1.11861,213.966,98.19913116834088,118.16031390425913,0.01112399827167437,216.3594450726,0.011186100000000001
1.11982,213.992,98.21223900762112,118.17608620677885,0.011135964345580406,216.38832521439997,0.0111982
1.12062,214.018,98.22494887315978,118.19137963844021,0.011143875720773272,216.4163285116,0.0112062
1.12187,214.038,98.23534232154911,118.2038857890509,0.011156237119211482,216.4392281106,0.0112187
1.12267,214.063,98.24759363023618,118.21862745186378,0.011164148334021089,216.46622108209996,0.011226700000000001
1.12361,214.087,98.25952218588183,118.23298075481817,0.011173443931448371,216.4925029407,0.0112361
1.12468,214.113,98.27249522835407,118.24859086004592,0.01118402498506312,216.52108608839998,0.0112468
1.12582,214.14,98.28599553738131,118.26483541061867,0.011195298133955547,216.550830948,0.011258200000000001
1.12653,214.162,98.2967832318753,118.27781594672471,0.01120231906597434,216.5745991786,0.0112653
1.12759,214.184,98.3079113093226,118.2912060562774,0.011212800929088,216.5991173656,0.0112759
1.12864,214.209,98.32040685493472,118.3062416026653,0.01122318379838207,216.6266484576,0.0112864
1.1296,214.231,98.3314381360937,118.31951523990631,0.011232676613112513,216.650953376,0.011295999999999999
1.13058,214.255,98.34340706096287,118.33391711803712,0.01124236710186816,216.67732417899998,0.0113058
1.13187,214.284,98.35797272718115,118.35144358361885,0.011255122806152526,216.70941631079998,0.0113187
1.1326,214.307,98.36923995409826,118.36500112790173,0.011262341078348405,216.73424108199998,0.011326000000000001
1.13366,214.331,98.38128736658078,118.37949744801917,0.011272822312341724,216.76078481459996,0.011336599999999999
1.13477,214.355,98.3933836546791,118.3940525788209,0.011283797826414931,216.7874362335,0.0113477
1.13568,214.382,98.40666265857938,118.41003083902062,0.01129279568052565,216.8166934976,0.0113568
1.1368,214.412,98.42152333442561,118.42791228157442,0.011303869851367094,216.84943561600002,0.011368
1.13785,214.441,98.4358571503846,118.44515976811539,0.01131425177515241,216.8810169185,0.0113785
1.13882,214.472,98.45103144767371,118.46341858272632,0.011323842599442911,216.91445003040002,0.0113882
1.13971,214.505,98.46704621894015,118.48268871655982,0.011332642346998842,216.94973493549998,0.0113971
1.14078,214.535,98.4818593832325,118.50051298976749,0.011343221716269827,216.98237237299998,0.0114078
1.14185,214.568,98.49804999743274,118.51999471056727,0.011353800973618943,217.01804470800002,0.0114185
1.1428,214.599,98.5132059366204,118.5382314353796,0.011363193678404073,217.05143737199998,0.011428
1.1438,214.635,98.53070615868897,118.55928897131106,0.011373080640763563,217.08999513,0.011437999999999999
1.14487,214.667,98.54643864430967,118.57821943859035,0.01138365958223382,217.12465808290003,0.011448700000000001
1.14593,214.693,98.55940726803661,118.59382422686342,0.011394139544743305,217.1532314949,0.011459299999999999
1.14696,214.719,98.5723469055623,118.60939413683771,0.011404322799330362,217.1817410424,0.0114696
1.148,214.744,98.58483745206513,118.62442366793486,0.011414604815253988,217.20926111999998,0.011479999999999999
1.14909,214.768,98.59691788751697,118.63895972368307,0.011425381045401691,217.2358776112,0.0114909
1.15002,214.789,98.60746531032396,118.65165114747603,0.0114345753517928,217.2591164578,0.0115002
1.15106,214.813,98.61949743981268,118.6661290779873,0.011444857056665723,217.28562651779998,0.0115106
1.15218,214.832,98.62931230375504,118.67793903384495,0.01145592954369064,217.30725133759998,0.0115218
1.15327,214.857,98.64185273455503,118.69302858934499,0.011466705328525159,217.33488132390002,0.0115327
1.15423,214.872,98.64967553528088,118.7024415503191,0.011476195831843033,217.35211708559999,0.0115423
1.15523,214.89,98.65891481976092,118.71355892723906,0.011486081677023132,217.372473747,0.0115523
1.15635,214.911,98.66964867202701,118.72647467647302,0.011497153707601128,217.39612334850003,0.011563499999999999
1.15743,214.93,98.67942547018309,118.7382388288169,0.011507830192415924,217.417664299,0.0115743
1.15829,214.947,98.68806956995452,118.7486400363455,0.01151633175620957,217.4367096063,0.0115829
1.15935,214.968,98.69874546307112,118.76148604492887,0.01152681032841916,217.460231508,0.011593500000000001
1.16043,214.992,98.71081848518662,118.77601318041334,0.01153748649661188,217.48683166559996,0.011604300000000001
1.16155,215.013,98.72155335158057,118.78893014991945,0.01154855795805192,217.5104835015,0.0116155
1.16242,215.034,98.7320444375976,118.80155378520239,0.011557158026546055,217.53359822279998,0.0116242
1.16352,215.052,98.74138273216384,118.81279029823615,0.011568031570492117,217.5541730304,0.011635200000000002
1.1644,215.078,98.75417969741444,118.82818853458554,0.011576730320521363,217.582368232,0.011644000000000002
1.16538,215.103,98.7666153400413,118.84315200135869,0.011586417475818053,217.6097673414,0.0116538
1.16645,215.127,98.77867991676479,118.85766897473522,0.011596994160663072,217.6363488915,0.0116645
1.1674,215.152,98.79108671461638,118.87259773338359,0.011606384581494846,217.66368444799997,0.011674
1.16838,215.177,98.80352302679275,118.88756200580724,0.011616071449531756,217.69108503259997,0.0116838
1.16942,215.2,98.8150998097001,118.9014920302999,0.011626351288494291,217.71659183999998,0.011694199999999998
1.17038,215.221,98.82568029841254,118.9142232413875,0.011635840276819995,217.73990353980003,0.0117038
1.17143,215.244,98.83726726707764,118.92816552212236,0.01164621875470354,217.7654327892,0.0117143
1.17242,215.268,98.84925502456967,118.94259006103033,0.011656004078052963,217.7918450856,0.0117242
1.1734,215.293,98.86169242231304,118.95755563968693,0.01166569046544661,217.81924806199999,0.011734
1.17468,215.316,98.87350481811005,118.97176917068998,0.011678341932167042,217.84527398880002,0.0117468
1.1755,215.337,98.88394948449444,118.98433695050556,0.011686446693922083,217.868286435,0.011755
1.17652,215.357,98.89413058620383,118.99658759019616,0.011696528135164969,217.8907181764,0.0117652
1.17737,215.381,98.905982548827,119.01084873087301,0.011704929258563316,217.9168312797,0.0117737
1.17838,215.408,98.91936877804787,119.0269560123521,0.011714911678138727,217.94632479039996,0.0117838
1.17935,215.433,98.93179769690359,119.04191138859639,0.011724498660558611,217.9737090855,0.011793499999999998
1.18049,215.458,98.94439307887284,119.05706706532716,0.011735765718291128,218.0014601442,0.0118049
1.18138,215.486,98.95812191296923,119.0735865938308,0.01174456184179023,218.03170850680002,0.011813800000000001
1.18216,215.515,98.97220261212111,119.09052951187888,0.011752270740339773,218.06273212399998,0.011821600000000002
1.18345,215.54,98.98494547802629,119.10586265197372,0.011765019942143533,218.09080813,0.0118345
1.18434,215.568,98.99867501952495,119.12238303167508,0.011773815808323766,218.12105805120004,0.011843399999999999
1.18545,215.601,99.01491631665255,119.14192573784749,0.011784785825143128,218.15684205450003,0.011854499999999999
1.1863,215.634,99.03090348461525,119.16116265738474,0.011793186207113344,218.192066142,0.011862999999999999
1.18738,215.664,99.04573826389169,119.17901293930831,0.01180385953182651,218.2247512032,0.0118738
1.18843,215.696,99.06146249665214,119.19793347614782,0.011814236266081465,218.25939597279998,0.0118843
1.18941,215.731,99.07849630174289,119.21842978535707,0.011823921120905516,218.29692608709996,0.011894100000000001
1.19036,215.76,99.09274540117222,119.23557533482774,0.011833309411049403,218.32832073599997,0.0119036
1.19167,215.787,99.10642877756872,119.25204016533128,0.011846255224469974,218.3584689429,0.0119167
1.19271,215.816,99.12076657315352,119.2692924404465,0.011856532697464846,218.39005901360002,0.0119271
1.19374,215.844,99.13463555759454,119.2859806080055,0.011866711244497128,218.42061616560002,0.0119374
1.19467,215.871,99.14794753335828,119.30199854234174,0.011875901494077076,218.4499460757,0.0119467
1.35904,220.006,101.2112526714863,121.78471687091367,0.013498878788148592,222.9959695424,0.0135904
1.52331,224.022,103.22579240225932,124.2087571259407,0.015118241299452205,227.43454952820002,0.0152331
1.68725,227.833,105.15136573344262,126.52574655905742,0.01673174047554323,231.67711229250003,0.0168725
1.85293,231.649,107.08675117770561,128.8545426379944,0.01835972406671643,235.9412938157,0.0185293
2.01638,235.263,108.93196200233267,131.07483407706735,0.019963202638563406,240.0067960794,0.0201638
2.18099,238.835,110.76431428285305,133.27965318364696,0.021575466652122566,244.04396746650002,0.0218099
2.34553,242.582,112.68321724248197,135.588616342118,0.023184451496701095,248.2718335846,0.023455300000000002
2.51011,245.89,114.40351098604143,137.6585984929586,0.02479124187268548,252.06210947900001,0.0251011
2.67434,249.069,116.06823580706069,139.66171608753933,0.026392045784199587,255.7299518946,0.0267434
2.83866,252.223,117.72613401066842,141.65661940113154,0.027991166375270746,259.38275341179997,0.028386599999999998
3.00208,255.255,119.3306590500017,143.58730025399825,0.02957899621240204,262.91795930399996,0.0300208
3.17032,258.271,120.93784012530158,145.52117704189843,0.031211028796226947,266.4590171672,0.0317032
3.33471,261.172,122.4911258112273,147.3902029899727,0.03280314531489131,269.8813288012,0.0333471
3.50102,264.04,124.03553959083466,149.2485536171654,0.03441128174123535,273.28409320800006,0.0350102
3.66459,266.783,125.52215095372274,151.03735218597726,0.03599040516804585,276.5595031397,0.0366459
3.82945,269.457,126.9818968313192,152.7938242551808,0.037579463192948526,279.77572108649997,0.0382945
3.99345,272.075,128.4181504056091,154.52202868189087,0.03915773040067859,282.9401790875,0.039934500000000005
4.15945,274.641,129.83621194326778,156.2283431312322,0.040752712120285056,286.0645550745,0.0415945
4.32283,277.117,131.21222954379834,157.8840672673017,0.04232003988977674,289.09629681110005,0.0432283
4.48948,279.59,132.5946460733356,159.54749105866435,0.0439162104927649,292.14213713199996,0.044894800000000006
4.65724,282.033,133.96797441077945,161.19997927842059,0.04552044350180681,295.16795368920003,0.0465724
4.82407,284.438,135.3257431568316,162.8337450697684,0.047113235099973054,298.1594882266,0.0482407
4.98985,286.762,136.6471890662591,164.42380459074096,0.04869349283024206,301.07099365700003,0.0498985
5.1549,289.052,137.9549473635453,165.99739418445475,0.05026431516996902,303.95234154800005,0.051549
5.32228,291.386,139.29025076106004,167.60412803973995,0.05185479671560857,306.8943788008,0.0532228
5.48695,293.605,140.5704286549493,169.14453089255068,0.05341706259449971,309.7149595475,0.0548695
5.65179,295.724,141.80619949765907,170.6314999619409,0.05497850066589506,312.43769945959997,0.0565179
5.81577,297.861,143.05262327050653,172.13128740919348,0.056529377148957505,315.1839106797,0.0581577
5.98067,299.943,144.27702485511594,173.60457616298405,0.0580865330040785,317.88160101809996,0.0598067
6.14612,301.985,145.48602622276437,175.05933425923567,0.059646449444144135,320.54536048200004,0.0614612
6.31048,303.999,146.6830799757992,176.4997161194009,0.0611936833995863,323.18279609520005,0.0631048
6.47571,305.968,147.86260011207634,177.9190002607237,0.06274669803093261,325.7816003728,0.0647571
6.64107,307.892,149.02347461735266,179.31584862704736,0.0642985235904637,328.3393232444,0.0664107
6.80591,309.846,150.20104872861336,180.7327911699866,0.06584307608561507,330.93383989859996,0.0680591
6.9702,311.711,151.33755827302429,182.1003218489757,0.06738010501128891,333.43788012199997,0.069702
7.13621,313.557,152.47005816556222,183.4630278241378,0.06893082956239105,335.93308598970003,0.0713621
7.30115,315.387,153.59601601352315,184.81786193697687,0.0704691812052941,338.4138779505,0.0730115
7.4658,317.173,154.7028350226295,186.14966681137042,0.07200247142762466,340.85250183399995,0.074658
